,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 31 de agosto de 2024,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
381,"Ventika II, S. A. P. I. de C. V.",AUT.,05/07/2012,E/936/AUT/2012,126,330,$252.00,01/04/2016,Viento,Industrias Diversas,Eólica,En operación,Nuevo León,"km 167+400 de la Carretera Libre Monterrey-Reynosa lado Sur, General Bravo, Nuevo León",Cemex,México,
382,"Servicios Comerciales de Energía, S. A. de C. V.",P.P.,19/07/2012,E/938/PP/2012,30,86,$45.00,01/11/2013,Sol,Pequeño Productor,Fotovoltaica,En operación,Baja California Sur,"Lote 4, Predio Olas Altas, La Paz, 23089, Baja California Sur",Héctor Alonso Olea Hernández,México,
383,"Desarrollos Eólicos Mexicanos de Oaxaca 2, S. A. P. I. de C. V., Parque Eólico Piedra Larga Fase 2",AUT.,27/07/2012,E/939/AUT/2012,137.5,508.75,$275.00,01/09/2014,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"Carretera Unión Hidalgo-La Venta s/n, en el sitio denominado Polígono Fase II, ubicado en terrenos del Municipio Unión Hidalgo, Oaxaca",GAMESA,España,
384,"Pemex Transformación Industrial, Complejo Procesador de Gas Poza Rica",COG.,27/07/2012,E/940/COG/2012,16,56.4,$19.20,10/08/2012,Gas Natural,Petrolero,Termoeléctrica Convencional,En operación,Veracruz,"Blvd. Lázaro Cárdenas s/n, Col. Morelos, Poza Rica de Hidalgo, Poza Rica, 93340, Veracruz",Pemex,México,
385,"Energía Chihuahua, S. A. de C. V.",GEN.,16/08/2012,E/942/GEN/2012,50,350.4,$50.69,28/08/2012,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Chihuahua,"km 166 de la carretera Panamericana tramo Sueco-Juárez, Samalayuca, Ciudad Juárez, 32730, Chihuahua",INVEX Grupo Financiero,México,
386,"Compañía Eoloeléctrica de Ciudad Victoria, S. A. de C. V.",AUT.,30/08/2012,E/945/AUT/2012,50,254,$100.00,26/12/2016,Viento,Industrias Diversas,Eólica,En operación,Tamaulipas,"Rancho San Ramón, Güemez, 87233, Tamaulipas","Promoción y Desarrollo de Proyectos Eléctricos, S. A. de C. V.",España,
387,"Iberdrola Energía Tamazunchale, S. A. de C. V.",GEN.,30/08/2012,E/947/GEN/2012,100,788.4,$101.38,27/03/2014,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,San Luis Potosí,"sitio denominado “El  Tepetate”, Tamazunchale, San Luis Potosí, con acceso por la carretera Tampacan-Tamazunchale",Mexico infrastructure Partners (MIP),España,
388,"Fuerza y Energía de Naco-Nogales, S. A. de C. V.",AUT.,06/09/2012,E/948/AUT/2012,50,351.3,$50.69,01/03/2013,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Sonora,"“El Fresnal”, 14 kilómetros al suroeste de la población de Agua Prieta, Agua Prieta, Sonora.",Naturgy,España,
389,"CE G. Sanborns, S. A. de C. V.",COG.,27/09/2012,E/951/COG/2012,1.15,8.71,$1.04,01/09/2013,Gas Natural,Comercio,Cogeneración Eficiente,En operación,Ciudad de México,"Eje 1 Mosqueta número 259, Colonia Buenavista, Delegación Cuauhtémoc, 06350, México, Ciudad de México",Grupo Carso,México,
390,"Eólica Zopiloapan, S. A. de C. V.",AUT.,04/10/2012,E/953/AUT/2012,70,254.45,$140.00,01/01/2013,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"km 49 del Canal principal de riego, Paraje Zopiloapan, El Espinal, 70117, Oaxaca",GAMESA,España,
391,"Coppel, S. A. de C. V.",AUT.,11/10/2012,E/954/AUT/2012,0.99,2.3,$1.48,01/04/2014,Sol,Comercio,Fotovoltaica,En operación,Sonora,"km 7.7 de la carretera 12 Sur, Col. Distrito de Colonización Miguel Alemán, 83345, Miguel Alemán, Sonora",Coppel,México,
392,"Energy Resources México, S. A. de C. V.",GEN.,18/10/2012,E/955/GEN/2012,4,11.47,$6.00,30/12/2022,Agua,Pequeño Productor,Hidroeléctrica,Por iniciar obras,Guerrero,"Presa Vicente Guerrero o Palo Altos, Palo Altos, Arcelia, Guerrero",Energy Resources,España,
393,"Compañía Agroeléctrica de Yucatán, S. de R. L. de C. V.",P.P.,01/11/2012,E/957/PP/2012,0.55,4.33,$0.66,31/12/2015,Residuos Orgánicos,Pequeño Productor,Bioenergía,En construcción,Yucatán,"km 139+600 de la carretera federal Mérida-Valladolid, Kaua, 99764, Yucatán",Graciela Esther Loya de la Cruz,México,
394,"Lorean Energy Group, S. A. P. I. de C. V.",AUT.,01/11/2012,E/958/AUT/2012,2.12,16.73,$1.91,01/08/2013,Biogás,Industrias Diversas,Bioenergía,En operación,Coahuila,"km 3.5 de la carretera Saltillo-Torreón, Saltillo, 25115, Coahuila","Colibri Capital, S. A. P. I. de C. V.",Estados Unidos,
395,"Energía Renovable de Cuautla, S. A. de C. V.",COG.,01/11/2012,E/959/COG/2012,1.07,6.5,$0.96,01/11/2014,Biogás,Industrias Diversas,Bioenergía,En operación,Morelos,"Calle 30 de septiembre s/n, Colonia Ampliación Hermenegildo Galeana, Cuautla, 62743, Morelos","Energía Renovable de Cuautla, S. A. de C. V.",México,
396,"Laproba El Águila, S. A. de C. V.",AUT.,08/11/2012,E/960/AUT/2012,1.5,1.56,$1.35,01/01/2013,Diésel,Manufacturero,Combustión Interna,En operación,Guanajuato,"Calle Estación de FFCC La Trinidad s/n, Camino a Santa Ana del Conde, León, 37680, Guanajuato",Graciela Orozco Pacheco,México,
397,"Fuerza y Energía de Norte Durango, S. A. de C. V.",GEN.,15/11/2012,E/961/GEN/2012,131.5,766.9,$133.31,27/11/2012,Gas Natural,Pequeño Productor,Ciclo combinado,En operación,Durango,"Carretera Federal No. 40 Durango-Torreón km 30 + 115.2, Municipio de Durango, Estado de Durango, C. P. 34200.",Naturgy,España,
398,"TMQ Generación Energía Renovable, S. A. P. I. de C. V.",AUT.,22/11/2012,E/962/AUT/2012,2.75,24.06,$2.47,27/11/2012,Biogás,Industrias Diversas,Bioenergía,En operación,Querétaro,"km 5.5 de la carretera Satélite-Monpani, Tlacote El Bajo, Querétaro, 76230, Querétaro","Tecnologia del Medio Ambiente de Queretaro, S. A. P. I. de C. V.",España,
399,"Láminas Acanaladas Infinita, S. A. de C. V.",COG.,22/11/2012,E/964/COG/2012,6,33.95,$5.40,08/12/2013,Gas Natural,Manufacturero,Turbogás,En operación,México,"Plásticos número 27, Colonia Santa Clara Coatitla, Santa Clara, Ecatepec, 55540, Estado de México",José Lobaton Chacra,México,
400,"Organismo Operador Municipal de Agua Potable, Alcantarillado y Saneamiento de Nogales, Sonora (OOMAPAS Nogales)",AUT.,29/11/2012,E/965/AUT/2012,0.88,1.79,$1.32,29/12/2015,Sol,Municipal,Fotovoltaica,En operación,Sonora,"km 23 de la Carretera Federal No. 15 (Nogales-Imuris), Nogales, Bambuto, Sonora",Gobierno del Estado de Sonora,México,
401,"Compañía Eólica Vicente Guerrero, S. A. de C. V.",AUT.,29/11/2012,E/969/AUT/2012,58,260.34,$116.00,01/04/2019,Viento,Industrias Diversas,Eólica,En operación,Tamaulipas,"km 20.5 de la carretera federal no. 70, Ciudad Victoria - Soto La Marina, Rancho El Melón y a su vez en el km 27 de la misma carretera, Rancho el Soldado, Güémez, Tamaulipas.",Energía Gemex,España,
402,"Compañía Eólica Vicente Guerrero, S. A. de C. V.",AUT.,29/11/2012,E/970/AUT/2012,60,269.33,$120.00,01/04/2019,Viento,Industrias Diversas,Eólica,En operación,Tamaulipas,"km 20.5 de la carretera federal no. 70, Ciudad Victoria - Soto La Marina, Rancho El Melón y a su vez en el km 27 de la misma carretera, Rancho el Soldado, Güémez, Tamaulipas.",Energía Gemex,España,
403,"Compañía Eólica La Mesa, S. A. de C. V.",AUT.,29/11/2012,E/971/AUT/2012,50,248,$100.00,01/06/2017,Viento,Industrias Diversas,Eólica,En operación,Tamaulipas,"Ejido La Meza, Güemez, 87233, Tamaulipas",Tiendas Soriana,México,
404,"Generadores Eólicos de México, S. A. de C. V.",AUT.,06/12/2012,E/972/AUT/2012,19.97,61.82,$39.93,28/03/2018,Viento,Industrias Diversas,Eólica,En operación,Chiapas,"Finca San Jacinto, Arriaga, Chiapas","Municipio de Comitan de Domínguez, Chiapas",México,
405,"Bio Pappel Scribe, S. A. de C. V.",COG.,10/01/2013,E/974/COG/2013,40.38,343.07,$36.34,15/08/2013,Gas Natural,Papelero,Cogeneración Eficiente,En operación,Veracruz,"kilómetro 66.5 de la Carretera La Tinaja-Cd. Alemán, Colonia El Candil, Tres Valles, 95300, Veracruz",Bio Pappel,México,
406,"Empacadora San Marcos, S. A. de C. V.",AUT.,17/01/2013,E/975/AUT/2013,0.97,4.51,$0.88,01/02/2013,Biogás y Gas Natural,Alimentos,Bioenergía,En operación,Puebla,"km 54 de la Carretera Puebla-Amozoc-Oriental, Nopalucan de la Granja, Nopalucan, 75120, Puebla","Empacadora San Marcos, S. A. de C. V.",México,
407,"Grimann, S. A. de C. V., Planta Fase 2",AUT.,25/01/2013,E/976/AUT/2013,0.8,6.66,$0.72,13/11/2014,Gas Natural,Farmacéutica,Turbogás,En operación,México,"Circuito Nemesio Diez Riega número 10, Parque Industrial El Cerrillo II, Lerma, 52000, Estado de México","Elektra del Milenio, S. A. de C. V.",México,
408,"Energía Sonora PPE, S. C.",GEN.,31/01/2013,E/977/GEN/2013,2,7.08,$4.00,01/12/2014,Viento,Pequeño Productor,Eólica,En operación,Sonora,"Boulevard Silvestre Gustavo Brown Tarín y Samuel Ocaña García número 1, Fracción 6C9, Colonia Predio La Choya, Puerto Peñasco, Sonora",Municipio de Puerto Peñasco,México,
409,"Delta Energía Renovable, S. A. P. I. de C. V.",P.P.,31/01/2013,E/978/PP/2013,25,44.24,$37.50,19/11/2018,Sol,Pequeño Productor,Fotovoltaica,En operación,Baja California Sur,"Lote 2, Predio Olas Atlas,
C.P. 23089, La Paz, Baja California Sur.","Servicios Comerciales de Energía, S. A. de C. V.",México,
410,"Eólica Los Altos, S. A. P. I. de C. V.",AUT.,31/01/2013,E/979/AUT/2013,64.6,198,$124.20,01/12/2013,Viento,Industrias Diversas,Eólica,En operación,Jalisco,"Ejidos La Paz y Vaquerías (a 7 km de la Carretera Lagos de Moreno-Ojuelos de Jalisco), Ojuelos, Jalisco","Elektra del Milenio, S. A. de C. V.",México,
411,"Grimann, S. A. de C. V., Planta Fase 1",AUT.,07/02/2013,E/980/AUT/2013,0.8,6.66,$0.72,13/11/2014,Gas Natural,Farmacéutica,Turbogás,En operación,México,"Circuito Nemesio Diez Riega número 10, Parque Industrial El Cerrillo II, Lerma, 52000, Estado de México","Grimann, S. A. de C. V.",México,
412,"Energías Renovables La Mata, S. A. P. I. de C. V.",P.I.E.,28/02/2013,E/983/PIE/2013,102,388,$204.00,01/04/2015,Viento,Productor Independiente,Eólica,En operación,Oaxaca,"kilómetro 67 de la carretera Salina Cruz-Arriaga, Aguascalientes La Mata, Asunción Ixtaltepec, Oaxaca",Enel Green Power,Italia,
413,"Empaques Modernos San Pablo, S. de R. L. de C. V.",COG.,21/03/2013,E/986/COG/2013,6,35.5,$5.40,01/02/2014,Gas Natural,Papelero,Turbogás,En operación,México,"Prolongación Poniente 150 s/n, Colonia San Pedro Xalpa, Tlalnepantla, 54090, Estado de México","Gondi, S. de R. L. de C. V.",México,
414,"Sky EPS Supply, S. A. de C. V.",COG.,21/03/2013,E/987/COG/2013,27.2,228.74,$24.48,27/04/2015,Gas Natural,Industrias Diversas,Cogeneración Eficiente,En operación,Puebla,"Manzanas J y K, Lote 1, Colonia Corredor Industrial Quetzalcóatl, Huejotzingo, 74160, Puebla","Sky EPS Supply, S. A. de C. V.",México,
415,"Saferay Solar, S. A. P. I. de C. V., Planta La Pasión",P.P.,27/03/2013,E/989/PP/2013,30,58.18,$45.00,31/12/2020,Sol,Pequeño Productor,Fotovoltaica,En construcción,Baja California Sur,"Predio denominado “La Pasión”, La Paz, Baja California Sur",Teodoro Guillermo Carlos Krap Pastrana,México,
416,"Ylem Energy, S. A. de C. V.",GEN.,11/04/2013,E/991/GEN/2013,1.6,12,$1.44,22/08/2014,Biogás,Pequeño Productor,Bioenergía,En operación,Durango,"Kilómetro 22.5 de la carretera Durango-Mezquital, Colonia Relleno Sanitario Granjas Parte Sur, Granjas Particular, Durango, Durango.",Ylem Energy,Inglaterra,
417,"Plamex, S. A. de C. V.",AUT.,11/04/2013,E/992/AUT/2013,1.04,1.91,$1.56,12/04/2014,Sol,Manufacturero,Fotovoltaica,En operación,Baja California,"Boulevard Bellas Artes 20308, Colonia Ciudad Industrial, Tijuana, 22444, Baja California","Plantronics, Inc.",Estados Unidos,
418,"Urrea Herramientas Profesionales, S. A. de C. V.",GEN.,18/04/2013,E/994/GEN/2013,1,7.13,$0.90,03/05/2013,Gas Natural,Manufacturero,Turbogás,En operación,Jalisco,"kilómetro 11.5 de la Carretera a El Castillo, Colonia El Castillo, El Salto, 45680, Jalisco","Urrea Herramientas Profesionales, S. A. de C. V.",México,
419,"Soluciones Medioambientales en Agua, Reúso y Tecnología, S.A. de C.V.",GEN.,18/04/2013,E/995/GEN/2013,1.35,9.95,$1.22,29/04/2017,Biogás,Servicios,Bioenergía,En operación,Chihuahua,"Prolongación Río Candameño número 1105, Colonia Zaragoza, Ciudad Juárez, 32540, Chihuahua","Suez Medio Ambiente México, S. A. de C. V.",México,
420,"Proteínas Naturales, S. A. de C. V.",COG.,02/05/2013,E/996/COG/2013,6,38.2,$5.40,01/12/2013,Gas Natural,Alimentos,Turbogás,En operación,Nuevo León,"kilómetro 501.5 de la vía a Tampico, Guadalupe, 67180, Nuevo León","Proteínas Naturales, S. A. de C. V.",México,
421,"Energía y Proyectos Eólicos, S. A. P. I. de C. V.",AUT.,02/05/2013,E/998/AUT/2013,50,153,$100.00,31/12/2021,Viento,Industrias Diversas,Eólica,En construcción,Coahuila,"kilómetro 10 de la Carretera Parras-General Cepeda, Los Hoyos, Parras de la Fuente, Coahuila",Compañía Minera Autlán,México,
422,"Sukarne Agroindustrial, S. A. de C. V.",IMP.,16/05/2013,E/1001/IMP/2013,3,26.28,$0.00,01/05/2014,Importación,Importación,Importación,En operación,Baja California,"kilómetro 13.5 de la Carretera a Tijuana, Poblado La Rosita, Mexicali, 21610, Baja California",Sukarne,México,
423,"Aguas Tratadas del Valle de México, S. A. de C. V.",GEN.,16/05/2013,E/1002/GEN/2013,32.6,200.59,$29.34,01/06/2017,Biogás,Servicios,Bioenergía,En operación,Hidalgo,"kilómetro 6 de la Carretera San Antonio-San José Acoculco, Ejido Conejos, Atotonilco de Tula, 42990, Hidalgo",Acciona,España,
424,"PE Ingenio, S. de R. L. de C. V.",AUT.,06/06/2013,E/1003/AUT/2013,49.5,179.68,$99.00,27/11/2015,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"km 94 de la Carretera Panamericana La Ventosa-Arriaga, Santo Domingo Ingenio, 70120, Oaxaca","Mexicana de Cobre, S. A. de C. V.",México,
425,"Goplás, S. A. de C. V.",GEN.,13/06/2013,E/1005/GEN/2013,1.43,11.56,$1.28,01/08/2014,Gas Natural,Manufacturero,Combustión Interna,En operación,México,"Avenida Central número 3, Colonia Lechería, Tultitlan, 54940, Estado de México","Goplás, S. A. de C. V.",México,
426,"Productos Alimenticios La Moderna, S. A. de C. V.",COG.,27/06/2013,E/1008/COG/2013,3.77,31.95,$3.39,01/07/2016,Gas Natural,Alimentos,Cogeneración Eficiente,En operación,Jalisco,"km 3 de la Carretera Guadalajara-Nogales, Colonia San Juan de Ocotlán, Zapopan, 45010, Jalisco","Productos Alimenticios La Moderna, S. A. de C. V.",México,
427,"Eólica de Coahuila, S. A. de C. V.",AUT.,22/08/2013,E/1015/AUT/2013,199.5,760,$399.00,24/01/2017,Viento,Industrias Diversas,Eólica,En operación,Coahuila,"Domicilio Conocido, Zona Rural, General Cepeda, Coahuila de Zaragoza",Grupo Peñoles,México,
428,"Munisol, S. A. P. I. de C. V.",AUT.,29/08/2013,E/1017/AUT/2013,20,44,$30.00,02/11/2020,Sol,Industrias Diversas,Fotovoltaica,En construcción,Sonora,"kilómetro 33 de la Carretera Hermosillo-Bahía Kino, Predio Santo Niño, Hermosillo, 83340, Sonora","Ford Motor Company, S. A. de C. V.",Estados Unidos,
429,"Proyecto H1, S. de R. L. de C. V.",AUT.,12/09/2013,E/1022/AUT/2013,2.44,12.21,$3.65,30/06/2018,Agua,Industrias Diversas,Hidroeléctrica,En construcción,Veracruz,"terrenos localizados de acuerdo al plano de INEGI E14 B16 entre las coordenadas geográficas 19°51´29” lat. Norte/ 97°18´38” long. Oeste/ 19°52´36” lat. Norte y 97°18´10” long. Oeste, Jalacingo, Veracruz",Impulsa Generación Renovable S.A.P.I de C.V.,Países Bajos,
430,"Proyecto H3, S. de R. L. de C. V.",AUT.,12/09/2013,E/1023/AUT/2013,7.01,48.01,$10.52,30/06/2018,Agua,Industrias Diversas,Hidroeléctrica,En construcción,Veracruz,"margen derecha del Río Jalacingo, 300 m aguas debajo de la unión de los ríos Nixtamalapa y Jalacingo (de acuerdo al plano de INEGI E14 B14 entre las coordenadas geográficas 19°53´50” lat. Norte/ 97°16´55” long. Oeste/ 19°53´50” lat. Norte y 97°16´05” long",Impulsa Generación Renovable S.A.P.I de C.V.,Países Bajos,
431,"Geotérmica para el Desarrollo, S. A. P. I. de C. V.",AUT.,12/09/2013,E/1025/AUT/2013,52,387,$124.80,01/02/2015,Calor Geotérmico,Industrias Diversas,Geotérmica,En operación,Nayarit,"kilómetro 12 de la Carretera Chapalilla-Compostela, San Pedro Lagunillas, Nayarit","REM Regeneración Eléctrica Mexicana, S.A. de C.V.",México,
432,"Industrias Ferroplásticas, S. A. de C. V.",COG.,12/09/2013,E/1027/COG/2013,1.3,7.2,$1.17,26/09/2013,Gas Natural,Manufacturero,Combustión Interna,En operación,Querétaro,"Circuito Balvanera número exterior 3B, Colonia Fraccionamiento Industrial Balvanera, Corregidora, 76900, Querétaro",Food Keepers,México,
433,"Eólica El Retiro, S. A. P. I. de C. V.",AUT.,19/09/2013,E/1028/AUT/2013,74,231.39,$148.00,01/05/2014,Viento,Industrias Diversas,Eólica,En operación,Oaxaca,"kilómetro 245 de la Carretera Transístmica 185, Paraje El Retiro, La Ventosa, Juchitán de Zaragoza, 70117, Oaxaca","Industrial Minera México, S. A. de C. V.",México,
434,"Eólica Tres Mesas, S. de R. L. de C. V.",AUT.,19/09/2013,E/1029/AUT/2013,62.7,205,$125.40,31/12/2016,Viento,Industrias Diversas,Eólica,En operación,Tamaulipas,"Formación geológica ""Mesa la Sandia"", Llera de Canales, Tamaulipas","Nemak, S. A.",México,
435,"Mexicana de Cobre, S. A. de C. V., Central La Angostura",AUT.,19/09/2013,E/1031/AUT/2013,7,41,$10.50,31/12/2019,Agua,Minero,Hidroeléctrica,En construcción,Sonora,"Presa Lázaro Cárdenas ""La Angostura"", La Angostura, Nacozari, Sonora","Asarco Mexicana, S. A.",México,
436,"Energreen Energía PI, S. A. de C. V.",GEN.,03/10/2013,E/1033/GEN/2013,1.6,12.8,$1.44,21/03/2014,Biogás,Pequeño Productor,Bioenergía,En operación,México,"Boulevard Universitario, s/n, Colonia Real del Pedregal, Atizapán de Zaragoza, 53220, Estado de México",Energreen,México,
437,"Hidroeléctrica Dos Puentes, S. A. de C. V.",GEN.,03/10/2013,E/1034/GEN/2013,1,5.13,$1.50,30/04/2023,Agua,Pequeño Productor,Hidroeléctrica,Por iniciar obras,Veracruz,"Margen derecho del Río Minas, Tatatila, Veracruz",Daniel Wenceslao Mader Hernández,México,
438,"Proyecto Ocampo, S. de R. L. de C. V.",AUT.,03/10/2013,E/1035/AUT/2013,8.48,58.25,$12.72,20/11/2017,Agua,Industrias Diversas,Hidroeléctrica,En construcción,Veracruz,"Río Nixtamalapa, Atzalan, Veracruz; y Río Jalacingo, Jalacingo, Veracruz.",Consorcio Impulsa S. A. de C. V.,México,
439,"Agribrands Purina México, S. de R. L. de C. V.",AUT.,03/10/2013,E/1039/AUT/2013,0.87,4.42,$0.79,10/02/2014,Gas Natural,Agricultura y Ganadería,Combustión Interna,En operación,Guanajuato,"Avenida San Miguel de Allende 1415, Colonia Ciudad Industrial, Irapuato, 36541, Guanajuato","Cargil de México, S. A. de C. V.",Estados Unidos,
440,"Agnico Sonora, S. A. de C. V.",AUT.,24/10/2013,E/1050/AUT/2013,6.15,51.18,$5.54,01/11/2013,Diésel,Minero,Combustión Interna,En operación,Sonora,"kilómetro 6.5 Camino la Chipirona, La Amargosa Sonora, Matarachi, Sahuaripa, Sonora.","Tenedora Agnico Eagle de México, S.A. de C.V.",Canadá,
441,"Techgen, S. A. de C. V.",AUT.,24/10/2013,E/1051/AUT/2013,797.5,6389,$802.18,01/12/2016,Gas Natural,Industrias Diversas,Ciclo combinado,En operación,Nuevo León,"Camino Vía Matamoros Lote 22, Ejido Francisco Villa, C. P. 66650, Pesquería, Nuevo León","Ternium México, S. A. de C. V.",Argentina,
442,"Inversiones Palma, S. de R. L. de C. V.",AUT.,24/10/2013,E/1052/AUT/2013,3,1.6,$2.70,01/12/2013,Diésel,Turismo,Combustión Interna,En operación,Quintana Roo,"Carretera Federal Chetumal Puerto Juárez, Lote 10, Manzana 7, Súper Manzana 11, Hotel Excellence Riviera Cancún, Puerto Morelos, Benito Juárez, 77580, Quintana Roo","Inversiones Palma, S. de R. L. de C. V.",Países Bajos,
443,"Inversiones Mallorca, S. de R. L. de C. V.",AUT.,24/10/2013,E/1053/AUT/2013,2.93,3.4,$2.64,01/12/2013,Diésel,Turismo,Combustión Interna,En operación,Quintana Roo,"Vialidad Paseo Mujeres Lote 10, Manzana 1, Súper Manzana 3 Hotel Excellence Playa Mujeres, Zona Continental, Isla Mujeres, 77400, Quintana Roo","Inversiones Mallorca, S. de R. L. de C. V.",España,
444,"Pier II Quecholac Felipe Ángeles, S. A. de C. V.",AUT.,24/10/2013,E/1054/AUT/2013,66,243.69,$132.00,01/11/2015,Viento,Industrias Diversas,Eólica,En operación,Puebla,"Parcela 140 Z-1 P2/4, San Francisco Piletas, Palmar del Bravo, 75510, Puebla",Iberdrola,España,
